#,,Whisky,Stated Age,Strength,Size,Rating,Votes,
"551","","Glenrothes 1969 Sa?Very Limited Edition","","45","700 ml","93.17","15",""
"563","","Glenglassaugh 1967","38","45","750 ml","93.15","29",""
"572","","Bowmore 1966 HH?Glen Denny","34","45","700 ml","93.14","17",""
"624","","Highland Park 1968?Orcadian Vintage Series","","45","700 ml","93.07","49",""
"675","","Macallan 1969 CA?Authentic Collection","27","45","700 ml","93","15",""
"699","","Bowmore 1966 DL?Old Malt Cask","34","45","700 ml","93","54",""
"721","","Mortlach 1968 GM?Private Collection","37","45","700 ml","92.95","24",""
"800","","Glen Grant 1953 GM?Private Collection","48","45","700 ml","92.85","41",""
"828","","Bowmore 1988?Timeless Series","31","45","700 ml","92.82","19",""
"859","","Macallan 1967 DT?Peerless","35","45","700 ml","92.79","21",""
"873","","Glenfarclas 1961?Premium Casks","45","45","700 ml","92.78","75",""
"945","","Talisker 1957 CA?Dumpy Bottle","21","45","750 ml","92.69","19",""
"946","","Laphroaig 10-year-old?Unblended","10","45","757 ml","92.69","32",""
"982","","Macallan 1962?Pure Highland Malt Scotch Whisky","","45","750 ml","92.66","82",""
"25","","Ardbeg 1975?Committee Reserve","","46","700 ml","94.88","34",""
"28","","Mortlach 70-year-old GM Generations?Crystal Decanter","70","46","700 ml","94.84","28",""
"39","","Springbank 1962?White Label Big Golden S","29","46","700 ml","94.73","25",""
"48","","Springbank 35-year-old?Millennium Bottling Limited Edition","35","46","700 ml","94.67","104",""
"62","","Macallan 1948?Select Reserve - 21st April","51","46","700 ml","94.57","16",""
"80","","Ardbeg 1959 CA?Dumpy Bottle","25","46","750 ml","94.41","28",""
"81","","Ardbeg 1975?Feis Ile 2006","","46","700 ml","94.41","42",""
"84","","Springbank 1965 MI?The Birds - first collection","","46","750 ml","94.38","17",""
"86","","Ardbeg 1975?Manager's Choice","","46","700 ml","94.37","21",""
"93","","Springbank 1962?White Label Big Golden S","30","46","750 ml","94.31","15",""
"95","","Springbank 1962?White Label Big Golden S","32","46","700 ml","94.31","18",""
"129","","Ardbeg 1974?Manager's Choice","","46","700 ml","94.11","21",""
"133","","Mortlach 1962 RWD","25","46","750 ml","94.08","54",""
"156","","Springbank 1964 Private Bottling?Lateltin Lanz Ingold 100th Anniversary","","46","700 ml","94","44",""
"166","","Macallan 1971 Sa","","46","700 ml","93.95","23",""
"171","","Glenfarclas 1954?The Family Casks (Release S14)","59","46","700 ml","93.94","19",""
"174","","Glen Moray 1959 RWD","25","46","750 ml","93.94","38",""
"179","","Springbank 1970?Local Barley","23","46","700 ml","93.93","30",""
"190","","Springbank 1970?Local Barley","23","46","700 ml","93.89","21",""
"191","","Ledaig 1972?D?sgadh","42","46","700 ml","93.89","67",""
"207","","Springbank 1967","28","46","700 ml","93.83","25",""
"210","","Ardbeg 1975","","46","700 ml","93.82","30",""
"215","","Springbank 1967 SV?Prestonfield","20","46","50 ml","93.81","20",""
"228","","Springbank 1967?Local Barley - West Highland","20","46","750 ml","93.78","38",""
"244","","Glenfarclas 1954?The Family Casks (Release A13)","","46","700 ml","93.72","28",""
"259","","Bowmore 1964 MI?The Birds - first collection","","46","750 ml","93.68","30",""
"275","","Longrow 1973?Screw cap, distillery label","","46","750 ml","93.65","45",""
"289","","Glenfarclas 1956?The Family Casks (Release A13)","56","46","700 ml","93.62","24",""
"299","","Springbank 1965 MI?The Birds - first collection","","46","750 ml","93.59","20",""
"304","","Springbank 1970?Local Barley","23","46","700 ml","93.58","21",""
"306","","Macallan 50-year-old Millennium?Crystal Decanter","50","46","700 ml","93.58","16",""
"309","","Macallan 1970 MI?The Sea","","46","750 ml","93.57","26",""
"313","","Macallan 1961?80 proof, FLLI Rinaldi Import","","46","750 ml","93.57","23",""
"314","","Springbank 1966 MM","30","46","700 ml","93.56","18",""
"316","","Ardbeg 1976 RWD","","46","700 ml","93.56","29",""
"322","","Springbank 1965?White Label Big Golden S","29","46","700 ml","93.56","20",""
"332","","Ardbeg 1975","","46","700 ml","93.55","31",""
"333","","Springbank 1966","30","46","700 ml","93.54","32",""
"344","","Macallan 1960?80 proof","","46","750 ml","93.51","39",""
"350","","Springbank 1972?White Label Big Golden S","22","46","700 ml","93.5","24",""
"352","","Springbank 1967 SV?Prestonfield","20","46","750 ml","93.49","56",""
"375","","Auchentoshan 1957?Second Edition","50","46","700 ml","93.43","26",""
"381","","Glen Moray 1959 RWD","25","46","750 ml","93.42","33",""
"401","","Springbank 1967?Prestonfield's Campbeltown","20","46","750 ml","93.39","37",""
"402","","Dailuaine 1962 Sa?Talisker Distillers LTD.","","46","750 ml","93.39","20",""
"404","","Glen Grant 1948 GM?Exclusive","66","46","700 ml","93.38","18",""
"406","","Springbank 1965?Black Label Cork stopper","","46","700 ml","93.38","20",""
"413","","Macallan 1972 MM","25","46","700 ml","93.36","18",""
"448","","Longrow 1973?Miniature","","46","50 ml","93.31","17",""
"460","","Glenfarclas 1955?The Family Casks","51","46","700 ml","93.3","22",""
"470","","Longrow 14-year-old?Screw cap, White letter label","14","46","750 ml","93.28","43",""
"488","","Springbank 1972?White Label Big Golden S","21","46","700 ml","93.26","30",""
"505","","Glenfarclas 1959?The Family Casks (Release S14)","","46","700 ml","93.24","23",""
"522","","Springbank 1966 Sa","21","46","750 ml","93.21","21",""
"527","","Dalmore 1978?Sherry Finesse","","46","700 ml","93.2","32",""
"540","","Springbank 1965?Unique Distillery Edition","29","46","700 ml","93.19","18",""
"544","","Springbank 1966?Distillery Picture Label","","46","700 ml","93.18","19",""
"557","","Ardbeg 1966 MI?The Birds - first collection","","46","750 ml","93.16","24",""
"567","","Springbank 1970?Local Barley","20","46","750 ml","93.14","24",""
"599","","Springbank 1967","24","46","700 ml","93.1","33",""
"600","","Springbank 1972?White Label Big Golden S","19","46","700 ml","93.1","37",""
"613","","Longrow 1974","21","46","700 ml","93.08","28",""
"615","","Glen Grant 1958 GM?Licensed Bottling","50","46","700 ml","93.08","41",""
"631","","Springbank 1972 MM","25","46","700 ml","93.06","18",""
"644","","Glenfarclas 1959?Historic Reserve N¡Æ2","42","46","700 ml","93.05","41",""
"651","","Springbank 1965 Sa?Flowers","25","46","750 ml","93.04","30",""
"653","","Longrow 1973?Screw cap, distillery label","","46","750 ml","93.04","52",""
"677","","Macallan 1970 GM?Speymalt","39","46","700 ml","93","40",""
"690","","Macallan 1973 MM","25","46","700 ml","93","19",""
"691","","Springbank 1964?Black Label Cork stopper","","46","700 ml","93","20",""
"695","","Springbank 1965?for the Everest Challenge","27","46","700 ml","93","20",""
"705","","Macallan 1970 GM?Speymalt","38","46","700 ml","92.98","60",""
"733","","Macallan 1969 GM?Speymalt","","46","700 ml","92.93","16",""
"742","","Glenfarclas 1957?The Family Casks (Release II)","50","46","700 ml","92.92","15",""
"756","","Macallan 1965 FC","29","46","700 ml","92.89","22",""
"776","","Bowmore 1968 SV?Vintage Collection - Rare Reserve","33","46","700 ml","92.88","28",""
"777","","Glenfarclas 1959?Historic Reserve N¡Æ3","42","46","700 ml","92.88","18",""
"785","","Glenfarclas 1959?Historic Reserve N¡Æ1","42","46","700 ml","92.86","31",""
"806","","Glen Grant 1956 GM?Licensed Bottling","49","46","700 ml","92.84","22",""
"808","","Benromach 1967 Sa?Flowers","14","46","750 ml","92.84","21",""
"826","","Glenrothes 1967?Single Cask","35","46","700 ml","92.82","20",""
"832","","Highland Park King Christian I?The Warrior Series","","46","700 ml","92.82","34",""
"850","","Springbank 1965?White Label Big Golden S","26","46","750 ml","92.8","28",""
"856","","Ardbeg 1966 MI?The Birds - first collection","","46","750 ml","92.8","18",""
"862","","Longrow 1974","18","46","700 ml","92.79","16",""
"866","","Macallan 1973 SV?Vintage Collection - Dumpy","20","46","700 ml","92.79","34",""
"881","","Springbank 30-year-old?Millennium Bottling Limited Edition","30","46","700 ml","92.76","101",""
"887","","Glen Grant 1956 GM?for LMDW","49","46","700 ml","92.76","23",""
"894","","Springbank 1972 IM?Chieftain's Choice","30","46","700 ml","92.75","18",""
"912","","Springbank 30-year-old","30","46","700 ml","92.74","72",""
"919","","Longrow 1974","21","46","700 ml","92.73","16",""
"922","","Bunnahabhain 1966?Feis Ile 2002","35","46","700 ml","92.72","34",""
"924","","Springbank 30-year-old?Dumpy Bottle","30","46","700 ml","92.72","38",""
"931","","Glenfarclas 1963?The Family Casks (Release X)","","46","700 ml","92.71","24",""
"932","","Springbank 1969 MM","28","46","700 ml","92.71","30",""
"941","","Glenfarclas 1959?Christmas Day","42","46","700 ml","92.7","17",""
"980","","Bowmore 1968 SV?Vintage Collection - Rare Reserve","32","46","700 ml","92.66","40",""
"998","","Glenglassaugh 1973?Seek the Ultimate","39","46","700 ml","92.63","18",""
"116","","Glenfarclas 1953?Single Cask","58","47","700 ml","94.17","31",""
"126","","Glenfarclas 1956?The Family Casks","50","47","700 ml","94.12","27",""
"148","","Ardbeg 1973 Kb?Celtic Series","27","47","700 ml","94.02","69",""
"167","","Highland Park 1967 DT?John Scott's","40","47","700 ml","93.94","68",""
"185","","Glenfarclas 1956 Sherry Casks?Family Collector Series II","","47","700 ml","93.91","26",""
"225","","Glendronach 1971?Single Cask - Batch 6","41","47","700 ml","93.79","112",""
"238","","Glendronach 1971?Single Cask","40","47","700 ml","93.75","22",""
"290","","Glenfarclas 1954?The Family Casks (Release S14)","59","47","700 ml","93.61","20",""
"329","","Ardbeg 1975?Feis Ile 2005","","47","700 ml","93.55","105",""
"378","","Glenfarclas 1959?The Family Casks (Release W15)","","47","700 ml","93.43","26",""
"389","","Ardbeg 1975","","47","700 ml","93.41","21",""
"444","","Springbank 1965?Local Barley","36","47","700 ml","93.32","27",""
"500","","Macallan 1967 DT","40","47","700 ml","93.24","19",""
"526","","Glen Grant 1959 Sa","","47","700 ml","93.21","30",""
"536","","Springbank 1966 Private Bottling?Lateltin Lanz Ingold AG","34","47","700 ml","93.19","32",""
"755","","Springbank 1967 SV?Vintage Collection - Dumpy","34","47","700 ml","92.89","25",""
"761","","Springbank 1966 Private Bottling?JUUL'S 75","34","47","700 ml","92.89","31",""
"771","","Ardbeg 1967 DL?Old Malt Cask","32","47","700 ml","92.88","45",""
"797","","Glenfarclas 1968?The Family Casks - Special Release","43","47","700 ml","92.86","89",""
"801","","Macallan 1968 DE","","47","700 ml","92.85","15",""
"841","","Brora 1972 DL?Selected Exclusively by The Whisky Shop","30","47","700 ml","92.81","44",""
"855","","Glen Moray 1962 MM?Celtic Heartlands","42","47","700 ml","92.8","27",""
"872","","Glenlochy 1965 SV?Silent Stills","32","47","700 ml","92.78","35",""
"884","","For Ever Young Pristine 1970 MCo","35","47","500 ml","92.76","40",""
"886","","Glenglassaugh 1972?Rare Cask Release - Batch 2","42","47","700 ml","92.76","58",""
"891","","Glenfarclas 1963?The Family Casks (Release Sp15)","","47","700 ml","92.75","23",""
"951","","Glen Grant 1953 GM?Celtic Series - Book of Kells","58","47","700 ml","92.69","95",""
"983","","Macallan 1968 SV?Vintage Collection - Dumpy","26","47","700 ml","92.65","22",""
"989","","Glenlivet 1959 GM?Private Collection","50","47","700 ml","92.64","26",""
"26","","Glenfarclas 1959?The Family Casks (Release IV)","50","48","700 ml","94.86","23",""
"73","","Glenfarclas 1959?The Family Casks (Release X)","","48","700 ml","94.47","20",""
"91","","Ardbeg 1972?Single Cask","32","48","700 ml","94.32","36",""
"103","","Ardbeg 1972","32","48","700 ml","94.27","25",""
"124","","Glendronach 1968?Recherch?","44","48","700 ml","94.13","56",""
"187","","Glendronach 1972?Single Cask","39","48","700 ml","93.9","24",""
"194","","Ardbeg 1972 DL The Ardbeggeddon?Old Malt Cask","29","48","750 ml","93.89","64",""
"209","","Longrow 1973 Sa","16","48","750 ml","93.83","34",""
"214","","Glendronach 1971?Single Cask - Batch 11","43","48","700 ml","93.81","62",""
"222","","Glendronach 1971?Single Cask - Batch 4","40","48","700 ml","93.79","96",""
"261","","Ardbeg 1974?Single Cask","","48","700 ml","93.67","32",""
"262","","Laphroaig 1966 SV?Vintage Collection - Dumpy","30","48","700 ml","93.67","26",""
"345","","Glendronach 1971?Single Cask","39","48","700 ml","93.5","40",""
"365","","Macallan 1967 DT?Peerless","35","48","700 ml","93.45","16",""
"399","","Highland Park 40-year-old","40","48","700 ml","93.39","286",""
"434","","Glendronach 1971?Single Cask - Batch 2","39","48","700 ml","93.33","115",""
"446","","Bowmore 1965 It","20","48","750 ml","93.31","18",""
"457","","Macallan 1951","","48","700 ml","93.31","16",""
"487","","Glenfarclas 1964?The Family Casks (Release S14)","49","48","700 ml","93.26","26",""
"514","","Tullibardine 1965","43","48","700 ml","93.22","25",""
"537","","Glenglassaugh 43-year-old?Rare Cask Series","43","48","200 ml","93.19","126",""
"570","","Bowmore 1972","34","48","700 ml","93.14","52",""
"571","","Tullibardine 1966 SV?Cask Strength Collection","41","48","700 ml","93.14","25",""
"575","","Glendronach 1972?The Millennium Malt","","48","700 ml","93.13","33",""
"626","","Glenfarclas 1961?The Family Casks (Release IX)","","48","700 ml","93.07","18",""
"643","","Glenglassaugh 44-year-old?Miniature - Hand Bottled at the Distillery","44","48","50 ml","93.05","26",""
"655","","Macallan 1965 MMcK?C?rn M?r Celebration of the Cask","43","48","700 ml","93.04","29",""
"664","","Ardbeg 1973 DL?Old & Rare - The Platinum Selection","30","48","700 ml","93.03","33",""
"672","","Laphroaig 1966 SV?Vintage Collection - Dumpy","30","48","700 ml","93","45",""
"724","","Glenfarclas 1961?The Family Casks (Release A13)","51","48","700 ml","92.95","21",""
"731","","Dalmore 1973?Constellation Collection","38","48","700 ml","92.94","18",""
"779","","Laphroaig 1966 SV?Vintage Collection - Dumpy","30","48","700 ml","92.87","19",""
"798","","Tullibardine 1966?World Cup Edition","","48","700 ml","92.85","68",""
"802","","Ledaig 1972 AC?Rare & Old Selection","42","48","700 ml","92.85","56",""
"858","","Glendronach 28-year-old?Grandeur","28","48","700 ml","92.79","97",""
"864","","Highland Park 1970?Orcadian Vintage Series","","48","700 ml","92.79","33",""
"870","","Glenfarclas 1964?The Family Casks (Release VII)","","48","700 ml","92.78","31",""
"960","","Ardbeg 1972 DL?Old Malt Cask","28","48","700 ml","92.68","36",""
"964","","Macallan 1965 W&W","29","48","750 ml","92.67","24",""
"984","","Macallan Cask 888?Decanter","","48","700 ml","92.65","22",""
"3","","Bowmore 1964 Fino Cask?The Trilogy Series","37","49","700 ml","95.89","50",""
"31","","Auchentoshan 1957?Decanter","50","49","700 ml","94.79","21",""
"57","","Ardbeg 1972","31","49","700 ml","94.59","52",""
"63","","Ardbeg 1972","30","49","700 ml","94.56","84",""
"69","","Bowmore 1964 Black?Final Edition","31","49","700 ml","94.53","91",""
"87","","Laphroaig 1974?La Maison du Whisky","31","49","700 ml","94.37","113",""
"106","","Glenfarclas 1953?The Family Casks (Release X)","58","49","700 ml","94.26","49",""
"142","","Brora 1972 DL?Old & Rare - The Platinum Selection","31","49","700 ml","94.06","98",""
"157","","Glendronach 1972?Single Cask","38","49","700 ml","94","25",""
"163","","Brora 1972 DL?Old & Rare - The Platinum Selection","30","49","700 ml","93.96","55",""
"236","","Ardbeg 1973","31","49","700 ml","93.75","39",""
"251","","Ardbeg 1972 Kb?Handwritten Label","28","49","700 ml","93.7","25",""
"278","","Glen Grant 1952 GM?Celtic Series - Book of Kells","59","49","700 ml","93.64","16",""
"302","","Glenfarclas 1957?The Family Casks (Release A13)","55","49","700 ml","93.59","21",""
"318","","Glendronach 1972?Single Cask - Batch 4","39","49","700 ml","93.56","139",""
"330","","Ardbeg 1973","","49","700 ml","93.55","62",""
"337","","Glendronach 1972?Single Cask - Batch 7","40","49","700 ml","93.53","124",""
"339","","Glenglassaugh 1966?Rare Cask Series - Aged Over 40 Years Old","45","49","700 ml","93.53","40",""
"343","","Glendronach 1972?Single Cask","39","49","750 ml","93.51","39",""
"371","","Bowmore 1972?Islay Single Malt","21","49","700 ml","93.43","71",""
"373","","Springbank 1965?Local Barley","36","49","700 ml","93.43","38",""
"385","","Bowmore 1972 SV?Rare Reserve","30","49","700 ml","93.42","22",""
"423","","Clynelish 24-year-old CA?Dumpy Bottle","24","49","750 ml","93.35","19",""
"517","","Ardbeg 1972 DL?Old Malt Cask","28","49","700 ml","93.22","67",""
"569","","Ardbeg 1967 DL?Old Malt Cask","32","49","700 ml","93.14","24",""
"640","","Glendronach 1971?Single Cask - Batch 1","38","49","700 ml","93.05","146",""
"662","","Ardbeg 1972 DL?Old Malt Cask","28","49","700 ml","93.03","33",""
"676","","Linkwood 1953 GM?Private Collection","61","49","700 ml","93","16",""
"708","","Bowmore 1972 SV?Rare Reserve","30","49","700 ml","92.97","32",""
"780","","Macallan Limited Release MMXII?The 1824 Collection - Decanter","","49","700 ml","92.87","20",""
"813","","Glenfarclas 1968?Handwritten label","41","49","700 ml","92.83","112",""
"843","","Tobermory 1972","32","49","700 ml","92.81","38",""
"865","","Glendronach 1972?Single Cask","39","49","700 ml","92.79","26",""
"882","","Highland Park 1973?Single Cask","35","49","700 ml","92.76","52",""
"885","","Tullibardine 1966","","49","700 ml","92.76","39",""
"910","","Ardbeg 1967 SV?Vintage Collection - Dumpy","30","49","700 ml","92.74","49",""
"966","","Highland Park 1976?Orcadian Vintage Series","","49","700 ml","92.67","23",""
"971","","Brora 1978?200th Anniversary","40","49","700 ml","92.67","50",""
"976","","Glenfarclas 1968?The Family Casks (Release VI)","42","49","700 ml","92.66","35",""
"988","","Bowmore 1965 Ses","20","49","750 ml","92.64","47",""
"35","","Bowmore 1967","","50","750 ml","94.76","32",""
"50","","Glenlivet 1954 GM?Private Collection","","50","700 ml","94.66","34",""
"51","","Highland Park 35-year-old?John Goodwin - Cask Strength","35","50","700 ml","94.63","29",""
"56","","Bowmore 1965?Islay Pure Malt","","50","750 ml","94.59","104",""
"60","","Bowmore 1965?Islay Pure Malt","","50","750 ml","94.58","100",""
"61","","Bowmore 1964 Black?First Edition","29","50","700 ml","94.58","119",""
"99","","Glenglassaugh 1972?Rare Cask Release - Batch 1","41","50","700 ml","94.28","290",""
"143","","Springbank 1965 CA?Authentic Collection","31","50","700 ml","94.06","38",""
"160","","Highland Park 1967 DT?John Scott's","42","50","700 ml","93.98","63",""
"172","","Springbank 1965 Sa?Ageing Monography","23","50","750 ml","93.94","19",""
"178","","Bowmore 1964 Black?2nd Edition","30","50","700 ml","93.93","109",""
"195","","Brora 1972 DL Brorageddon?Old Malt Cask","30","50","750 ml","93.89","58",""
"196","","Ardbeg 1974 Kb?Celtic Series","26","50","700 ml","93.88","63",""
"206","","Springbank 100¡Æ Proof?Green Thistle","12","50","700 ml","93.84","156",""
"213","","Glendronach 1972?Single Cask","40","50","700 ml","93.81","85",""
"234","","Highland Park 1967 DT?John Scott's","37","50","700 ml","93.76","39",""
"271","","Springbank 100¡Æ Proof?Green Thistle","12","50","750 ml","93.66","60",""
"294","","Bowmore 1963 Anniversary","30","50","750 ml","93.6","61",""
"307","","Glen Moray 1959?Rare Vintage","40","50","700 ml","93.58","42",""
"311","","Glenfiddich 1956 It?Pure Malt Scotch Whisky","29","50","750 ml","93.57","25",""
"340","","Glenfarclas 1959 SV?Vintage Collection - Dumpy","34","50","700 ml","93.52","29",""
"357","","Ardbeg 1974?Single Cask","","50","700 ml","93.47","20",""
"388","","Longmorn 1974 RWD?20th Anniversary","","50","750 ml","93.42","21",""
"405","","Springbank 1965?Local Barley","36","50","700 ml","93.38","24",""
"420","","Ardbeg 1975 DL?Old Malt Cask","25","50","700 ml","93.36","108",""
"432","","Talisker 1955 GM?Cask Strength - Miniature","","50","50 ml","93.33","21",""
"472","","Glen Moray 1962?Very Rare Vintage Hand bottled","42","50","700 ml","93.28","31",""
"521","","Macallan 1965 SV?Vintage Collection - Dumpy","29","50","700 ml","93.21","44",""
"539","","Longrow 1973 Sa?Fragments of Scotland","","50","750 ml","93.19","28",""
"581","","Glenglassaugh 1967?The Massandra Connection","45","50","700 ml","93.13","97",""
"584","","Talisker 1955 GM?Cask Strength","37","50","700 ml","93.12","36",""
"595","","Glenfarclas 1961?Premium Casks","","50","700 ml","93.11","32",""
"605","","Ardbeg 1972 DL?Old & Rare - The Platinum Selection","29","50","700 ml","93.09","25",""
"641","","Springbank 1970 IM?Dun Bheagan","35","50","700 ml","93.05","23",""
"660","","Ardbeg 1972 DL?Old Malt Cask","27","50","700 ml","93.03","35",""
"666","","Glen Grant 1958 GM?Licensed Bottling","48","50","700 ml","93.03","70",""
"668","","Mortlach 1974 GM?Private Collection","","50","700 ml","93.02","65",""
"700","","Glenfarclas 1959?The Family Casks (Release III)","","50","700 ml","93","26",""
"704","","Ardbeg 1972 DL?Old Malt Cask","28","50","700 ml","92.99","70",""
"727","","Glenlivet 1968?Reserve Vintage","39","50","700 ml","92.94","19",""
"730","","Dalmore 1964 JM?Old Master's - Vintage Cask Strength Collection","35","50","700 ml","92.94","18",""
"736","","Brora 1971 DL?Old Malt Cask","29","50","700 ml","92.93","48",""
"743","","Bowmore 1972 SV?Rare Reserve","30","50","700 ml","92.92","28",""
"759","","Caol Ila 1980 MoS?Warehouse Diamonds","","50","700 ml","92.89","108",""
"773","","North Port 1966 DL?Old Malt Cask","35","50","700 ml","92.88","36",""
"789","","Springbank 1964 AD?Distillery - Limited","32","50","700 ml","92.86","24",""
"795","","Glenfarclas 1957?The Family Casks (Release Sp15)","","50","700 ml","92.86","17",""
"809","","Glenfarclas 1956?For Friends Edition No. 2","50","50","700 ml","92.84","52",""
"817","","Ardbeg 1815","33","50","700 ml","92.83","54",""
"831","","Springbank 1967 BA?Raw Cask","33","50","750 ml","92.82","19",""
"834","","Ardbeg 1972 DL?Old Malt Cask","27","50","750 ml","92.82","20",""
"857","","Laphroaig 1966 SV?Vintage Collection - Dumpy","31","50","700 ml","92.79","16",""
"879","","Macallan 1966 SV?Vintage Collection - Dumpy","30","50","700 ml","92.76","19",""
"883","","Tobermory 1972 MI?De Viris Illustribus","","50","700 ml","92.76","74",""
"902","","Ardbeg 1967 SV?Vintage Collection - Dumpy","30","50","700 ml","92.75","26",""
"926","","Ardbeg 1975 DL?Old Malt Cask","27","50","750 ml","92.72","28",""
"938","","Ardbeg 1974 MC","23","50","700 ml","92.7","28",""
"939","","Ardbeg 1972 DL?Old Malt Cask","28","50","700 ml","92.7","62",""
"940","","Ardbeg 1973 DL?The Old Malt Cask","27","50","700 ml","92.7","74",""
"959","","Glenfarclas 1963?The Family Casks (Release VIII)","48","50","700 ml","92.68","35",""
"962","","Laphroaig 1967 SV?Vintage Collection - Dumpy","28","50","700 ml","92.67","21",""
"963","","Macallan 1966 SV?Rare Reserve","34","50","700 ml","92.67","17",""
"66","","Ardbeg 1972?Ping No. 1","31","51","700 ml","94.55","52",""
"77","","Glendronach 1972?Single Cask - Batch 12","43","51","700 ml","94.42","114",""
"90","","Ardbeg 1976?Islay festival 2004","","51","700 ml","94.33","74",""
"112","","Springbank 1966?Local Barley","30","51","750 ml","94.19","18",""
"168","","Glendronach 1972?Single Cask - Batch 9","41","51","700 ml","93.94","144",""
"188","","Glendronach 1972?Single Cask","38","51","700 ml","93.9","22",""
"202","","Longmorn 1964 GM?Celtic Series - Book of Kells","46","51","700 ml","93.85","43",""
"229","","Springbank 1969","26","51","700 ml","93.78","33",""
"230","","Glendronach 1972?Single Cask - Batch 2","38","51","700 ml","93.76","111",""
"248","","Ardbeg 1974","","51","700 ml","93.71","33",""
"267","","Bowmore 1971?Vintage Distillation","34","51","750 ml","93.67","36",""
"273","","Ardbeg 1974","","51","700 ml","93.65","48",""
"372","","Bowmore 1970 SV?Cask Strength Collection","35","51","750 ml","93.43","23",""
"394","","Ardbeg 1974?Single Cask","","51","700 ml","93.4","22",""
"396","","Bowmore 1971?Vintage Distillation","34","51","700 ml","93.4","45",""
"403","","Ardbeg 1974","","51","700 ml","93.38","57",""
"427","","Ardbeg 1974","","51","700 ml","93.34","49",""
"450","","Highland Park 1982 GM?Private Collection","40","51","700 ml","93.31","18",""
"453","","Ledaig 1972 LMDW","23","51","700 ml","93.31","20",""
"464","","Glenrothes 1966?Single Cask","36","51","700 ml","93.29","37",""
"475","","Macallan 1966 SV?Rare Reserve","34","51","700 ml","93.27","17",""
"491","","Springbank 1964 SMWS 27.41","31","51","700 ml","93.25","15",""
"520","","Macallan 1966 SV?Vintage Collection - Dumpy","30","51","700 ml","93.21","21",""
"546","","Glenfarclas 1958?The Family Casks","48","51","700 ml","93.18","40",""
"548","","A Secret Speyside Distillery 1968 BR?Exceptional Casks","","51","700 ml","93.17","25",""
"554","","Ardbeg 1973 DL?Old & Rare - The Platinum Selection","30","51","700 ml","93.16","27",""
"586","","Glen Grant 1955 GM?Celtic Series - Book of Kells","60","51","700 ml","93.12","28",""
"593","","Springbank 1969 SV?Vintage Collection - Dumpy","27","51","700 ml","93.11","30",""
"594","","Springbank 1966?Local Barley","","51","700 ml","93.11","38",""
"637","","Bowmore 1970 SV?Cask Strength Collection","35","51","700 ml","93.05","61",""
"665","","Strathisla 1963 GM?Celtic Series - Book of Kells","48","51","700 ml","93.03","121",""
"670","","Glenfarclas 21-year-old?All Malt Unblended","21","51","750 ml","93.01","81",""
"680","","Talisker 1957 GM?Black Label, Golden Eagle","33","51","750 ml","93","17",""
"682","","Longmorn 1972 TWA?The Perfect Dram 4","37","51","700 ml","93","156",""
"712","","Glenfarclas 1953?The Coronation 1953-2013","","51","700 ml","92.97","32",""
"713","","Glen Grant 1956 GM?Mr George Centenary edition","62","51","700 ml","92.96","29",""
"723","","Lagavulin 37-year-old?Diageo Special Releases 2013","37","51","700 ml","92.95","225",""
"739","","Karuizawa 1960?Single Cask","52","51","700 ml","92.93","18",""
"741","","Glenfarclas 1965?The Family Casks (Release X)","","51","700 ml","92.92","28",""
"774","","Springbank 1964 AD?Distillery - Limited","32","51","750 ml","92.88","18",""
"784","","Bowmore 1970 SV?Cask Strength Collection - Rare Reserve","40","51","700 ml","92.86","85",""
"812","","Springbank 1970 SV?The Prestonfield","34","51","700 ml","92.83","45",""
"821","","Ardbeg 1974 CA?Authentic Collection","20","51","700 ml","92.83","23",""
"836","","Ardbeg 1974 SV?Vintage Collection - Dumpy","24","51","700 ml","92.82","22",""
"837","","Glenfarclas 1965?The Family Casks (Release Sp15)","","51","700 ml","92.82","20",""
"890","","Glenfarclas 1973?The Family Casks (Release VI)","","51","700 ml","92.76","37",""
"907","","Brora 1972 DL?Old & Rare - The Platinum Selection","29","51","700 ml","92.74","38",""
"949","","Glenfarclas 1966?The Family Casks","40","51","700 ml","92.69","51",""
"958","","Glenfarclas 1966?The Family Casks (Release VIII)","45","51","700 ml","92.68","50",""
"981","","Glengoyne 1969?Single Cask 1","","51","700 ml","92.66","31",""
"9","","Mortlach 1930 UD?Mort Lach","","52","700 ml","95.35","19",""
"22","","Dalmore 50-year-old?Crystal Decanter","50","52","700 ml","94.93","18",""
"52","","Ardbeg 1967 Kb","29","52","700 ml","94.63","34",""
"59","","Ardbeg 1974?La Maison du Whisky","","52","700 ml","94.58","36",""
"74","","Glenfarclas 1959?The Family Casks","47","52","700 ml","94.47","23",""
"107","","Springbank 1963 CA?Authentic Collection","31","52","700 ml","94.26","36",""
"110","","Glenfarclas 1954?The Family Casks","53","52","700 ml","94.23","43",""
"127","","Glenfarclas 1958 SV?10th Anniversary 1988-1998 of Signatory","40","52","700 ml","94.12","60",""
"147","","Ardbeg 1976","","52","700 ml","94.03","150",""
"152","","Springbank 1966?Local Barley","","52","700 ml","94","23",""
"186","","Glenfarclas 1960?The Family Casks","","52","700 ml","93.91","60",""
"218","","Springbank 1966?Local Barley","31","52","700 ml","93.8","25",""
"232","","Glenfarclas 1973?Duty Paid Sample","","52","500 ml","93.76","20",""
"233","","Springbank 1966?Local Barley","30","52","700 ml","93.76","19",""
