#,,Whisky,Stated Age,Strength,Size,Rating,Votes,
"343","","Glendronach 1972?Single Cask","39","49","750 ml","93.51","39",""
"236","","Ardbeg 1973","31","49","700 ml","93.75","39",""
"234","","Highland Park 1967 DT?John Scott's","37","50","700 ml","93.76","39",""
"136","","Dalmore 40-year-old","40","40","700 ml","94.08","39",""
"27","","Ardbeg 1967 Kb","29","54","700 ml","94.86","39",""
"973","","Glen Grant 1949 GM?Licensed Bottling","","40","750 ml","92.67","38",""
"924","","Springbank 30-year-old?Dumpy Bottle","30","46","700 ml","92.72","38",""
"907","","Brora 1972 DL?Old & Rare - The Platinum Selection","29","51","700 ml","92.74","38",""
"843","","Tobermory 1972","32","49","700 ml","92.81","38",""
"825","","Macallan 1965?The Anniversary Malt","25","43","700 ml","92.82","38",""
"594","","Springbank 1966?Local Barley","","51","700 ml","93.11","38",""
"485","","Mortlach 1954 GM?Rare Old","","40","700 ml","93.26","38",""
"442","","Bowmore 1967","","43","750 ml","93.33","38",""
"373","","Springbank 1965?Local Barley","36","49","700 ml","93.43","38",""
"349","","Glendronach 1972?Single Cask","37","54","700 ml","93.5","38",""
"235","","MacPhail's 1937 GM?Celtic Series - Book of Kells","50","40","750 ml","93.75","38",""
"228","","Springbank 1967?Local Barley - West Highland","20","46","750 ml","93.78","38",""
"174","","Glen Moray 1959 RWD","25","46","750 ml","93.94","38",""
"143","","Springbank 1965 CA?Authentic Collection","31","50","700 ml","94.06","38",""
"117","","Macallan Private Eye","","40","700 ml","94.17","38",""
"997","","Springbank 1993 FtF","","53","700 ml","92.63","37",""
"909","","Glenfarclas 1962?The Family Casks (Release X)","","40","700 ml","92.74","37",""
"890","","Glenfarclas 1973?The Family Casks (Release VI)","","51","700 ml","92.76","37",""
"765","","Glen Grant 1969 AD?Distillery","31","53","700 ml","92.88","37",""
"760","","Macallan 1946?Select Reserve","52","40","700 ml","92.89","37",""
"757","","Ardbeg 1975?Hong Kong Duty Free","","52","700 ml","92.89","37",""
"748","","Macallan 1973 GM?Speymalt","","40","700 ml","92.91","37",""
"600","","Springbank 1972?White Label Big Golden S","19","46","700 ml","93.1","37",""
"549","","Pride of Strathspey 1938 JG?Old Highland - All Malt","","40","750 ml","93.17","37",""
"464","","Glenrothes 1966?Single Cask","36","51","700 ml","93.29","37",""
"411","","Glenglassaugh 40-year-old?Trophy Winning","40","44","200 ml","93.37","37",""
"401","","Springbank 1967?Prestonfield's Campbeltown","20","46","750 ml","93.39","37",""
"393","","Glen Garioch 1975 Sa?Coilltean","","57","750 ml","93.4","37",""
"162","","Ardbeg 1973 Sa?Fragments of Scotland","","57","750 ml","93.97","37",""
"130","","Dalmore 40-year-old?Rare & Prestige","40","40","750 ml","94.11","37",""
"85","","Bowmore 1966 DT?Rare Auld","40","43","700 ml","94.38","37",""
"960","","Ardbeg 1972 DL?Old Malt Cask","28","48","700 ml","92.68","36",""
"913","","Springbank 1972 CA?Authentic Collection","20","56","700 ml","92.74","36",""
"830","","Macallan 1963?Special Selection","","43","750 ml","92.82","36",""
"773","","North Port 1966 DL?Old Malt Cask","35","50","700 ml","92.88","36",""
"747","","Glen Grant 1956 GM","","53","700 ml","92.91","36",""
"656","","Ardbeg 1974","","53","700 ml","93.03","36",""
"606","","Port Ellen 1982 JW?Gentle Noses","22","62","700 ml","93.09","36",""
"603","","Glen Grant 1954 GM?Licensed Bottling","","40","700 ml","93.09","36",""
"584","","Talisker 1955 GM?Cask Strength","37","50","700 ml","93.12","36",""
"582","","Springbank 1973 CA?Dumpy Bottle","18","57","700 ml","93.12","36",""
"501","","Caol Ila 1969 GM?Celtic Label","15","60","750 ml","93.24","36",""
"429","","Springbank 1966?Local Barley","32","54","700 ml","93.34","36",""
"359","","Dalmore 1973?Rare & Prestige","33","45","700 ml","93.47","36",""
"267","","Bowmore 1971?Vintage Distillation","34","51","750 ml","93.67","36",""
"254","","Bowmore 1966 DT?Peerless","38","42","700 ml","93.68","36",""
"119","","Macallan 1972?The Anniversary Malt","25","43","700 ml","94.15","36",""
"107","","Springbank 1963 CA?Authentic Collection","31","52","700 ml","94.26","36",""
"91","","Ardbeg 1972?Single Cask","32","48","700 ml","94.32","36",""
"59","","Ardbeg 1974?La Maison du Whisky","","52","700 ml","94.58","36",""
"53","","Ardbeg 1974?Single Cask","","44","700 ml","94.62","36",""
"976","","Glenfarclas 1968?The Family Casks (Release VI)","42","49","700 ml","92.66","35",""
"959","","Glenfarclas 1963?The Family Casks (Release VIII)","48","50","700 ml","92.68","35",""
"955","","Glen Grant 1960 GM?Licensed Bottling","53","40","700 ml","92.69","35",""
"872","","Glenlochy 1965 SV?Silent Stills","32","47","700 ml","92.78","35",""
"766","","Port Ellen 1974 Ses","14","65","750 ml","92.88","35",""
"746","","Longmorn 1964 GM?Licensed Bottling","50","43","700 ml","92.91","35",""
"660","","Ardbeg 1972 DL?Old Malt Cask","27","50","700 ml","93.03","35",""
"303","","Caperdonich 1966 SV","32","53","700 ml","93.59","35",""
"32","","Highland Park 1964?Orcadian Vintage Series","","42","700 ml","94.79","35",""
"969","","Glen Gordon 1957","","40","700 ml","92.67","34",""
"922","","Bunnahabhain 1966?Feis Ile 2002","35","46","700 ml","92.72","34",""
"866","","Macallan 1973 SV?Vintage Collection - Dumpy","20","46","700 ml","92.79","34",""
"832","","Highland Park King Christian I?The Warrior Series","","46","700 ml","92.82","34",""
"732","","Bowmore 1972 Sa?Flowers","","43","750 ml","92.94","34",""
"683","","Springbank 1968 IM?Dun Bheagan","37","56","700 ml","93","34",""
"674","","Macallan 1967 GM?Speymalt","38","43","700 ml","93","34",""
"659","","Longmorn 1969 GM?Original Cask - Natural High Strength","","62","750 ml","93.03","34",""
"597","","Glenrothes 1969 MNC?Rare Vintage","","53","700 ml","93.1","34",""
"547","","Bowmore 1970","21","43","750 ml","93.17","34",""
"426","","Bowmore 1968 DT?Rare Auld","37","41","700 ml","93.34","34",""
"358","","Glen Grant 1948 GM?Celtic Series - Book of Kells","50","40","700 ml","93.47","34",""
"331","","Macallan 1970 GM?Speymalt","","43","700 ml","93.55","34",""
"209","","Longrow 1973 Sa","16","48","750 ml","93.83","34",""
"141","","Bowmore 1966 DT?Rare Auld","40","43","700 ml","94.06","34",""
"111","","Highland Park 1958","40","44","700 ml","94.23","34",""
"94","","Macallan 1959?Rinaldi Import","","80","750 ml","94.31","34",""
"52","","Ardbeg 1967 Kb","29","52","700 ml","94.63","34",""
"50","","Glenlivet 1954 GM?Private Collection","","50","700 ml","94.66","34",""
"25","","Ardbeg 1975?Committee Reserve","","46","700 ml","94.88","34",""
"972","","Linkwood 1954 GM?Rare Vintage","56","40","700 ml","92.67","33",""
"904","","Bowmore 1969 DT?Peerless","32","41","700 ml","92.74","33",""
"889","","Longmorn 1968 JW?Old Train Line","35","52","700 ml","92.76","33",""
"880","","Karuizawa 1981?Geisha Label","31","60","700 ml","92.76","33",""
"864","","Highland Park 1970?Orcadian Vintage Series","","48","700 ml","92.79","33",""
"807","","Bruichladdich 10-year-old?Islay Malt","10","58","750 ml","92.84","33",""
"752","","Glen Grant 1961 GM?Licensed Bottling","","40","700 ml","92.9","33",""
"751","","Macallan 1950 The Malt?Gordon & Macphail Distributed","","43","750 ml","92.9","33",""
"687","","Glen Grant 1952 GM?Rare Vintage","","40","700 ml","93","33",""
"664","","Ardbeg 1973 DL?Old & Rare - The Platinum Selection","30","48","700 ml","93.03","33",""
"662","","Ardbeg 1972 DL?Old Malt Cask","28","49","700 ml","93.03","33",""
"599","","Springbank 1967","24","46","700 ml","93.1","33",""
"575","","Glendronach 1972?The Millennium Malt","","48","700 ml","93.13","33",""
"523","","Glenglassaugh 30-year-old?Trophy Winning","30","43","200 ml","93.21","33",""
"506","","Springbank 1970 SV?Cask Strength Collection","37","53","700 ml","93.23","33",""
"483","","Mortlach 1951 GM?Private Collection","53","42","700 ml","93.26","33",""
"474","","Macallan 1971 GM?Speymalt","","43","700 ml","93.27","33",""
"443","","Ardbeg 1975?Single Cask","","40","700 ml","93.32","33",""
"397","","Port Ellen 1969 GM","","62","750 ml","93.39","33",""
"381","","Glen Moray 1959 RWD","25","46","750 ml","93.42","33",""
"356","","Glen Garioch 1972?Single Cask","","43","700 ml","93.48","33",""
"312","","Bowmore 1966 DT?Rare Auld","40","43","750 ml","93.57","33",""
"248","","Ardbeg 1974","","51","700 ml","93.71","33",""
"229","","Springbank 1969","26","51","700 ml","93.78","33",""
"204","","Ardbeg 1974","","54","700 ml","93.84","33",""
"946","","Laphroaig 10-year-old?Unblended","10","45","757 ml","92.69","32",""
"944","","Strathisla 1957 GM?Licensed Bottling","","43","700 ml","92.69","32",""
"943","","Longmorn 1969 GM?Original Cask - Natural High Strength","19","61","750 ml","92.69","32",""
"819","","Glenfarclas 1961?Nineteen Sixty-One","","43","750 ml","92.83","32",""
"750","","Macallan 1958?Pure Highland Malt","","80","750 ml","92.9","32",""
"740","","Macallan 1974?The Anniversary Malt","25","43","700 ml","92.93","32",""
"712","","Glenfarclas 1953?The Coronation 1953-2013","","51","700 ml","92.97","32",""
"708","","Bowmore 1972 SV?Rare Reserve","30","49","700 ml","92.97","32",""
"673","","Karuizawa 1965?Single Cask","50","62","700 ml","93","32",""
"647","","Glen Garioch 1972 MHDL?Slim Cowell's Personal Selection II","15","60","750 ml","93.04","32",""
"627","","Macallan 1966 GM?Speymalt","","40","700 ml","93.07","32",""
"595","","Glenfarclas 1961?Premium Casks","","50","700 ml","93.11","32",""
"556","","Ardbeg 1972 SV?Vintage Collection - Dumpy","18","58","750 ml","93.16","32",""
"536","","Springbank 1966 Private Bottling?Lateltin Lanz Ingold AG","34","47","700 ml","93.19","32",""
"527","","Dalmore 1978?Sherry Finesse","","46","700 ml","93.2","32",""
"455","","Macallan 1954?distilled by R. Kemp, Macallan-Glenlivet","15","80","757 ml","93.31","32",""
"392","","Mortlach 1949 GM?Rare Old","","40","700 ml","93.4","32",""
"333","","Springbank 1966","30","46","700 ml","93.54","32",""
"281","","Bowmore 1968 DT?Rare Auld","37","40","700 ml","93.63","32",""
"261","","Ardbeg 1974?Single Cask","","48","700 ml","93.67","32",""
"108","","Ardbeg 1973 RWD?20th anniversary","","57","750 ml","94.25","32",""
"35","","Bowmore 1967","","50","750 ml","94.76","32",""
"18","","Bowmore 1957","38","40","700 ml","95","32",""
"981","","Glengoyne 1969?Single Cask 1","","51","700 ml","92.66","31",""
"870","","Glenfarclas 1964?The Family Casks (Release VII)","","48","700 ml","92.78","31",""
"818","","Macallan 1971 SV?Vintage Collection - Dumpy","27","53","700 ml","92.83","31",""
"785","","Glenfarclas 1959?Historic Reserve N¡Æ1","42","46","700 ml","92.86","31",""
"761","","Springbank 1966 Private Bottling?JUUL'S 75","34","47","700 ml","92.89","31",""
"716","","Glenglassaugh 1973?Rare Cask Release - Batch 2","42","40","700 ml","92.96","31",""
"589","","Port Ellen 12-year-old JM?Fine Malt Selection - Miniature","12","62","50 ml","93.11","31",""
"504","","Bowmore 1969 DT?Peerless","36","44","700 ml","93.24","31",""
"472","","Glen Moray 1962?Very Rare Vintage Hand bottled","42","50","700 ml","93.28","31",""
"370","","Macallan 1965?The Anniversary Malt","25","43","750 ml","93.44","31",""
"332","","Ardbeg 1975","","46","700 ml","93.55","31",""
"116","","Glenfarclas 1953?Single Cask","58","47","700 ml","94.17","31",""
"54","","Ardbeg 1975?Single Cask","","44","700 ml","94.61","31",""
"19","","Bowmore 1964?Islay Pure Malt","","43","750 ml","94.96","31",""
"932","","Springbank 1969 MM","28","46","700 ml","92.71","30",""
"792","","Macallan 1968 GM?Speymalt","41","43","700 ml","92.86","30",""
"686","","Glen Grant 1950 GM?Licensed Bottling","","40","700 ml","93","30",""
"651","","Springbank 1965 Sa?Flowers","25","46","750 ml","93.04","30",""
"593","","Springbank 1969 SV?Vintage Collection - Dumpy","27","51","700 ml","93.11","30",""
"583","","Macallan 1971 SV?Vintage Collection - Dumpy","27","54","700 ml","93.12","30",""
"562","","Glenfarclas 1955?The Family Casks (Release A13)","57","43","700 ml","93.15","30",""
"526","","Glen Grant 1959 Sa","","47","700 ml","93.21","30",""
"488","","Springbank 1972?White Label Big Golden S","21","46","700 ml","93.26","30",""
"480","","Macallan 1962?The Anniversary Malt","25","43","750 ml","93.27","30",""
"436","","Macallan 1950 GM?Speymalt","","43","700 ml","93.33","30",""
"410","","Glenfarclas 1952?The Family Casks","53","56","700 ml","93.37","30",""
"292","","Bowmore 1968 DT?Rare Auld","37","41","700 ml","93.61","30",""
"259","","Bowmore 1964 MI?The Birds - first collection","","46","750 ml","93.68","30",""
"242","","Ardbeg 1974","","52","700 ml","93.74","30",""
"210","","Ardbeg 1975","","46","700 ml","93.82","30",""
"179","","Springbank 1970?Local Barley","23","46","700 ml","93.93","30",""
"139","","Springbank 1966?Local Barley","32","56","700 ml","94.07","30",""
"97","","Springbank 1966?Local Barley","33","53","700 ml","94.29","30",""
"990","","Clynelish 12-year-old?Ainslie & Heilbron","12","56","750 ml","92.64","29",""
"942","","Ardbeg 1974 DL?Old & Rare - The Platinum Selection","27","52","700 ml","92.7","29",""
"713","","Glen Grant 1956 GM?Mr George Centenary edition","62","51","700 ml","92.96","29",""
"698","","Clynelish 12-year-old?Ainslie & Heilbron","12","56","750 ml","93","29",""
"655","","Macallan 1965 MMcK?C?rn M?r Celebration of the Cask","43","48","700 ml","93.04","29",""
"563","","Glenglassaugh 1967","38","45","750 ml","93.15","29",""
"560","","Macallan 1965 GM?Speymalt","","43","700 ml","93.15","29",""
"510","","Springbank 1966?Local Barley","","53","700 ml","93.23","29",""
"495","","Ardbeg 1975 GM?Special Selection","13","54","750 ml","93.25","29",""
"451","","Highland Park 1966 DT?Rare Auld","40","41","700 ml","93.31","29",""
"412","","Springbank 1967?Black Label Cork stopper","10","59","750 ml","93.37","29",""
"340","","Glenfarclas 1959 SV?Vintage Collection - Dumpy","34","50","700 ml","93.52","29",""
"316","","Ardbeg 1976 RWD","","46","700 ml","93.56","29",""
"181","","Macallan 1971?The Anniversary Malt","25","43","700 ml","93.93","29",""
"58","","Glen Cawdor 1964 RWD?Pure Malt Scotch Whisky","","43","750 ml","94.59","29",""
"51","","Highland Park 35-year-old?John Goodwin - Cask Strength","35","50","700 ml","94.63","29",""
"999","","Ardbeg 1974 WM?Barrel Selection","18","54","700 ml","92.63","28",""
"993","","Ardbeg 1974 CA?Authentic Collection - 150th Anniversary Bottling","18","54","750 ml","92.64","28",""
"938","","Ardbeg 1974 MC","23","50","700 ml","92.7","28",""
"926","","Ardbeg 1975 DL?Old Malt Cask","27","50","750 ml","92.72","28",""
"920","","Strathisla 1965 GM?Licensed Bottling","","43","700 ml","92.73","28",""
"915","","Glenfarclas 1967?The Family Casks (Release Sp15)","","52","700 ml","92.73","28",""
"850","","Springbank 1965?White Label Big Golden S","26","46","750 ml","92.8","28",""
"776","","Bowmore 1968 SV?Vintage Collection - Rare Reserve","33","46","700 ml","92.88","28",""
"767","","Ardbeg 1973 Ses","15","53","750 ml","92.88","28",""
"743","","Bowmore 1972 SV?Rare Reserve","30","50","700 ml","92.92","28",""
"741","","Glenfarclas 1965?The Family Casks (Release X)","","51","700 ml","92.92","28",""
"693","","Macallan 1968?Vintage","18","43","750 ml","93","28",""
"671","","Longmorn 1972 GM","16","58","750 ml","93","28",""
"646","","Bowmore 1973","21","43","750 ml","93.04","28",""
"618","","Macallan 1964?Special Selection","","43","750 ml","93.08","28",""
"613","","Longrow 1974","21","46","700 ml","93.08","28",""
"586","","Glen Grant 1955 GM?Celtic Series - Book of Kells","60","51","700 ml","93.12","28",""
"539","","Longrow 1973 Sa?Fragments of Scotland","","50","750 ml","93.19","28",""
"534","","Laphroaig 1974 SV?Vintage Collection - Dumpy","16","54","750 ml","93.19","28",""
"477","","Karuizawa 1964","48","57","700 ml","93.27","28",""
"454","","Ben Nevis 1966","50","40","700 ml","93.31","28",""
"438","","Ardbeg 1972 DE","18","58","750 ml","93.33","28",""
"415","","Macallan 18-year-old CA?Dumpy Bottle","18","54","750 ml","93.36","28",""
"355","","Bowmore 1956?Islay Pure Malt","","43","750 ml","93.48","28",""
"354","","Glen Grant 1960 GM?Licensed Bottling","","40","700 ml","93.48","28",""
"317","","Ardbeg 1975?Exclusively for Dugas France","","45","700 ml","93.56","28",""
"244","","Glenfarclas 1954?The Family Casks (Release A13)","","46","700 ml","93.72","28",""
"237","","Glendronach 1972?Single Cask","39","53","700 ml","93.75","28",""
"153","","Macallan 40-year-old","40","45","700 ml","94","28",""
"145","","Bowmore 1964 Bourbon?The Trilogy Series","38","43","700 ml","94.04","28",""
"144","","Glenfarclas 1958?The Family Casks (Release X)","","43","700 ml","94.04","28",""
"80","","Ardbeg 1959 CA?Dumpy Bottle","25","46","750 ml","94.41","28",""
"76","","Springbank 10-year-old?100% Pure Malt","10","59","750 ml","94.46","28",""
"28","","Mortlach 70-year-old GM Generations?Crystal Decanter","70","46","700 ml","94.84","28",""
"927","","MacPhail's 1938 GM?Celtic Series - Book of Kells","50","40","750 ml","92.72","27",""
"925","","Isle of Jura 1966 SV?Vintage Collection - Dumpy","30","52","700 ml","92.72","27",""
"921","","Glenfarclas 40-year-old Scottish Classic?Rob Roy","40","43","700 ml","92.72","27",""
"896","","Clynelish 12-year-old?Ainslie & Heilbron","12","56","750 ml","92.75","27",""
"867","","Ardbeg 1972 GM?Connoisseurs Choice","13","40","750 ml","92.79","27",""
"855","","Glen Moray 1962 MM?Celtic Heartlands","42","47","700 ml","92.8","27",""
"853","","Macallan 1968 MM?Mission","35","40","700 ml","92.8","27",""
"852","","Glenfarclas 1956?The Family Casks (Release A14)","58","40","700 ml","92.8","27",""
"847","","Port Ellen 1974 Ses","15","64","750 ml","92.8","27",""
"793","","Springbank 1968?Black Label Cork stopper","10","59","750 ml","92.86","27",""
"778","","Bowmore 1968 TWT?Mo ?r Collection","42","42","500 ml","92.88","27",""
"715","","Glenfarclas 1959 SV?Vintage Collection - Dumpy","35","52","700 ml","92.96","27",""
"617","","Glenfarclas 1959?The Family Casks (Release Sp15)","54","55","700 ml","93.08","27",""
"580","","Port Ellen 1969 GM?Connoisseurs Choice","15","64","750 ml","93.13","27",""
"554","","Ardbeg 1973 DL?Old & Rare - The Platinum Selection","30","51","700 ml","93.16","27",""
"494","","Macallan 1973?Vintage","18","43","700 ml","93.25","27",""
"444","","Springbank 1965?Local Barley","36","47","700 ml","93.32","27",""
"418","","Bowmore 1966 DT?Peerless","36","42","700 ml","93.36","27",""
"323","","Bowmore 1966 DT?for Whiskyfreunde Essenheim","36","42","700 ml","93.56","27",""
"298","","Bowmore 08-year-old Sherriff's?Pure Scotch Malt, shaped bottle","8","43","750 ml","93.6","27",""
"255","","Glenrothes 1969 DT?Men O'Quaich Collection","42","44","700 ml","93.68","27",""
"184","","Bowmore 1964 Oloroso?The Trilogy Series","38","42","700 ml","93.92","27",""
"158","","Mortlach 1939 GM Generations?Crystal Decanter","75","44","700 ml","94","27",""
"126","","Glenfarclas 1956?The Family Casks","50","47","700 ml","94.12","27",""
"13","","Springbank 1966?Local Barley","","56","700 ml","95.12","27",""
"995","","Lagavulin 1978 Kb","14","64","700 ml","92.64","26",""
"989","","Glenlivet 1959 GM?Private Collection","50","47","700 ml","92.64","26",""
"987","","Brora 1970 DL?Old & Rare - The Platinum Selection","34","56","700 ml","92.64","26",""
"937","","Karuizawa 1965?Single Cask","50","62","700 ml","92.7","26",""
"905","","Macallan Coronation Bottling?Cecil Beaton","","58","350 ml","92.74","26",""
"902","","Ardbeg 1967 SV?Vintage Collection - Dumpy","30","50","700 ml","92.75","26",""
"901","","Macallan 1966 GM?Speymalt","","40","700 ml","92.75","26",""
"897","","Macallan 1969","18","43","750 ml","92.75","26",""
"865","","Glendronach 1972?Single Cask","39","49","700 ml","92.79","26",""
"822","","Springbank 1971 3R?The Life","35","57","700 ml","92.83","26",""
"717","","Bowmore 1983 Vintage?Warehouse No. 1 Vaults","","55","700 ml","92.96","26",""
"700","","Glenfarclas 1959?The Family Casks (Release III)","","50","700 ml","93","26",""
"648","","Mortlach 1938 GM?A Pure Highland Malt","","40","750 ml","93.04","26",""
"643","","Glenglassaugh 44-year-old?Miniature - Hand Bottled at the Distillery","44","48","50 ml","93.05","26",""
"604","","Dalmore 1981?Matusalem Sherry Finesse","28","44","700 ml","93.09","26",""
"577","","Glen Grant 1950 GM?Exclusive","65","59","700 ml","93.13","26",""
"543","","Ardbeg 1975 GM?Special Selection","13","54","750 ml","93.18","26",""
"487","","Glenfarclas 1964?The Family Casks (Release S14)","49","48","700 ml","93.26","26",""
"462","","Macallan 1973?Vintage","18","43","750 ml","93.3","26",""
"378","","Glenfarclas 1959?The Family Casks (Release W15)","","47","700 ml","93.43","26",""
"375","","Auchentoshan 1957?Second Edition","50","46","700 ml","93.43","26",""
"362","","Macallan 1947?Pure Highland Malt Scotch Whisky - Bottled at 80¡Æ Proof","15","45","757 ml","93.46","26",""
"309","","Macallan 1970 MI?The Sea","","46","750 ml","93.57","26",""
"283","","Ardbeg 1974","","52","700 ml","93.63","26",""
"282","","Dalmore 1974?Matusalem Sherry Finesse","","42","700 ml","93.63","26",""
"262","","Laphroaig 1966 SV?Vintage Collection - Dumpy","30","48","700 ml","93.67","26",""
"250","","Bowmore 12-year-old?Bicentenary 1779 - 1979","12","43","750 ml","93.7","26",""
"185","","Glenfarclas 1956 Sherry Casks?Family Collector Series II","","47","700 ml","93.91","26",""
"122","","Mortlach 1938 GM?Celtic Series - Book of Kells","50","40","700 ml","94.14","26",""
"98","","Macallan 1957?The Anniversary Malt","25","43","750 ml","94.29","26",""
"42","","Bowmore 1966 DT?Peerless","40","43","700 ml","94.71","26",""
"935","","Macallan 1969 MM?Celtic Heartlands","35","40","700 ml","92.7","25",""
"871","","Glen Grant 1950 GM?Licensed Bottling","40","40","700 ml","92.78","25",""
"868","","Glenfarclas 1953?The Family Casks","53","53","700 ml","92.78","25",""
"796","","Bowmore 1983?Feis Ile 2011","28","55","700 ml","92.86","25",""
"755","","Springbank 1967 SV?Vintage Collection - Dumpy","34","47","700 ml","92.89","25",""
"701","","Mortlach 1957 GM?PING V","50","41","700 ml","93","25",""
"652","","Macallan 1970 MI?2nd Collection","","57","750 ml","93.04","25",""
"605","","Ardbeg 1972 DL?Old & Rare - The Platinum Selection","29","50","700 ml","93.09","25",""
"574","","Linkwood 1957 McE?Pure Scotch Whisky","12","56","750 ml","93.13","25",""
"571","","Tullibardine 1966 SV?Cask Strength Collection","41","48","700 ml","93.14","25",""
"548","","A Secret Speyside Distillery 1968 BR?Exceptional Casks","","51","700 ml","93.17","25",""
"514","","Tullibardine 1965","43","48","700 ml","93.22","25",""
"484","","Glenfarclas 1962?The Family Casks (Release III)","46","52","700 ml","93.26","25",""
"398","","Glenfarclas 1955?Bicentenary of John Grant's Birth 1805-2005","50","44","700 ml","93.39","25",""
"379","","Glen Grant 1956 GM?Connoisseurs Choice","65","55","700 ml","93.42","25",""
"377","","Bowmore 1972","27","53","700 ml","93.43","25",""
"347","","Ben Nevis 1966","50","41","700 ml","93.5","25",""
"327","","Ardbeg 1974 CA?Authentic Collection - 150th Anniversary Bottling","18","57","700 ml","93.55","25",""
"311","","Glenfiddich 1956 It?Pure Malt Scotch Whisky","29","50","750 ml","93.57","25",""
"279","","Macallan 1938 GM?A Pure Highland Malt","35","43","750 ml","93.64","25",""
"252","","Macallan 1969 DT?Peerless","41","40","700 ml","93.69","25",""
"251","","Ardbeg 1972 Kb?Handwritten Label","28","49","700 ml","93.7","25",""
"218","","Springbank 1966?Local Barley","31","52","700 ml","93.8","25",""
"207","","Springbank 1967","28","46","700 ml","93.83","25",""
"157","","Glendronach 1972?Single Cask","38","49","700 ml","94","25",""
"151","","Mortlach 1939 GM?Celtic Series - Book of Kells","50","40","750 ml","94","25",""
"103","","Ardbeg 1972","32","48","700 ml","94.27","25",""
"44","","Macallan 1952 80 proof?Rinaldi Import","15","45","750 ml","94.7","25",""
"39","","Springbank 1962?White Label Big Golden S","29","46","700 ml","94.73","25",""
"996","","Karuizawa 1977?Geisha Label","","65","700 ml","92.64","24",""
"994","","Redbreast 27-year-old","27","53","700 ml","92.64","24",""
"964","","Macallan 1965 W&W","29","48","750 ml","92.67","24",""
"931","","Glenfarclas 1963?The Family Casks (Release X)","","46","700 ml","92.71","24",""
"917","","Macallan 1976","18","43","750 ml","92.73","24",""
"789","","Springbank 1964 AD?Distillery - Limited","32","50","700 ml","92.86","24",""
"753","","Macallan 1964?Special Selection","","43","750 ml","92.9","24",""
"725","","Macallan 1957?Pure Highland Malt Scotch Whisky","15","80","750 ml","92.95","24",""
"721","","Mortlach 1968 GM?Private Collection","37","45","700 ml","92.95","24",""
"688","","Springbank 1969 DL?Old Malt Cask","34","40","700 ml","93","24",""
"642","","Ardbeg 1975 Blo","25","58","700 ml","93.05","24",""
"636","","Glenfarclas 1960?The Family Casks (Release II)","","43","700 ml","93.05","24",""
"635","","Bowmore 1968 DT?Rare Auld","37","42","700 ml","93.05","24",""
"602","","Linkwood 1946 GM?A Pure Highland Malt","36","40","750 ml","93.09","24",""
"569","","Ardbeg 1967 DL?Old Malt Cask","32","49","700 ml","93.14","24",""
"567","","Springbank 1970?Local Barley","20","46","750 ml","93.14","24",""
"557","","Ardbeg 1966 MI?The Birds - first collection","","46","750 ml","93.16","24",""
"509","","Bowmore 1968 DT?Rare Auld","34","43","700 ml","93.23","24",""
"473","","Glenlivet 1955 GM?George & J.G. Smith's","","40","700 ml","93.28","24",""
"405","","Springbank 1965?Local Barley","36","50","700 ml","93.38","24",""
"366","","Springbank 1966?Local Barley","32","55","700 ml","93.45","24",""
"363","","Macallan 1969?Vintage","18","43","750 ml","93.45","24",""
"350","","Springbank 1972?White Label Big Golden S","22","46","700 ml","93.5","24",""
"346","","Springbank 1972?Black Label Screw cap","10","57","750 ml","93.5","24",""
"289","","Glenfarclas 1956?The Family Casks (Release A13)","56","46","700 ml","93.62","24",""
"260","","Bowmore 1966 DE","22","43","750 ml","93.68","24",""
"258","","Laphroaig 1966 It","18","54","750 ml","93.68","24",""
"226","","Bowmore 1966 DT?Peerless","36","43","700 ml","93.78","24",""
"197","","Caol Ila 1968 It","21","58","750 ml","93.86","24",""
"187","","Glendronach 1972?Single Cask","39","48","700 ml","93.9","24",""
"165","","Ardbeg 1974","","54","700 ml","93.95","24",""
"128","","Macallan 1966 GM?Speymalt","48","43","700 ml","94.12","24",""
"121","","Bowmore 1968 TS?Selection","37","41","700 ml","94.14","24",""
"68","","Port Ellen 1981 RWD","","57","700 ml","94.53","24",""
"46","","Bowmore 1966 DT?Peerless","43","44","700 ml","94.68","24",""
"17","","Macallan 1958/59?The Anniversary Malt","25","43","750 ml","95.07","24",""
"5","","Strathisla 1967 RWD","","57","750 ml","95.81","24",""
"966","","Highland Park 1976?Orcadian Vintage Series","","49","700 ml","92.67","23",""
"898","","Tullibardine 1964","","44","700 ml","92.75","23",""
"891","","Glenfarclas 1963?The Family Casks (Release Sp15)","","47","700 ml","92.75","23",""
"887","","Glen Grant 1956 GM?for LMDW","49","46","700 ml","92.76","23",""
"844","","Longrow 1973?First Distillation - Last Cask","","43","700 ml","92.81","23",""
"840","","Springbank 1967 DL?Old Malt Cask","34","43","700 ml","92.81","23",""
"821","","Ardbeg 1974 CA?Authentic Collection","20","51","700 ml","92.83","23",""
"788","","Ardbeg 1974 CA?Authentic Collection - 150th Anniversary Bottling","18","56","700 ml","92.86","23",""
"787","","Bowmore 1969 DT?Rare Auld","33","41","750 ml","92.86","23",""
"786","","MacPhail's 1938 GM?Celtic Series - Book of Kells","45","40","750 ml","92.86","23",""
"758","","Macallan 1950 GM?Macallan-Glenlivet - A Pure Highland Malt","33","40","750 ml","92.89","23",""
